system   D            wsystem.c:583  maybe_parent_dir                 [   0.00066] Also searching C:\Users\Konrad\Documents\KCK\Github\KCK__sroda_10_gr3\KCK\
d3d      I         d3d_disp.cpp:2283 _al_d3d_create_bitmap            [   0.85356] Chose bitmap format 9
dtor     D               dtor.c:184  _al_register_destructor          [   0.85394] added dtor for object 0482F1D8, func 56B32595
d3d      D          d3d_bmp.cpp:467  _al_d3d_sync_bitmap              [   0.85417] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:473  _al_d3d_sync_bitmap              [   0.85420] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.85526] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.85528] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.85529] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.85530] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.85532] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.85533] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.85534] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.85535] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.85537] Fake format
d3d      D         d3d_disp.cpp:1174 real_choose_bitmap_format        [   0.85538] Alpha doesn't match
d3d      D         d3d_disp.cpp:1181 real_choose_bitmap_format        [   0.85539] Adapter format is 23
d3d      D         d3d_disp.cpp:1184 real_choose_bitmap_format        [   0.85541] Found a format
d3d      I         d3d_disp.cpp:2283 _al_d3d_create_bitmap            [   0.85542] Chose bitmap format 9
dtor     D               dtor.c:184  _al_register_destructor          [   0.85574] added dtor for object 04833078, func 56B32595
d3d      D          d3d_bmp.cpp:467  _al_d3d_sync_bitmap              [   0.85599] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:473  _al_d3d_sync_bitmap              [   0.85602] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.85717] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.85720] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.85723] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.85725] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.85727] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.85729] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.85731] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.85733] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.85735] Fake format
d3d      D         d3d_disp.cpp:1174 real_choose_bitmap_format        [   0.85736] Alpha doesn't match
d3d      D         d3d_disp.cpp:1181 real_choose_bitmap_format        [   0.85739] Adapter format is 23
d3d      D         d3d_disp.cpp:1184 real_choose_bitmap_format        [   0.85741] Found a format
d3d      I         d3d_disp.cpp:2283 _al_d3d_create_bitmap            [   0.85743] Chose bitmap format 9
dtor     D               dtor.c:184  _al_register_destructor          [   0.85784] added dtor for object 0483B178, func 56B32595
d3d      D          d3d_bmp.cpp:467  _al_d3d_sync_bitmap              [   0.85807] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:473  _al_d3d_sync_bitmap              [   0.85810] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.85925] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.85928] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.85929] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.85931] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.85932] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.85933] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.85934] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.85935] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.85937] Fake format
d3d      D         d3d_disp.cpp:1174 real_choose_bitmap_format        [   0.85938] Alpha doesn't match
d3d      D         d3d_disp.cpp:1181 real_choose_bitmap_format        [   0.85939] Adapter format is 23
d3d      D         d3d_disp.cpp:1184 real_choose_bitmap_format        [   0.85941] Found a format
d3d      I         d3d_disp.cpp:2283 _al_d3d_create_bitmap            [   0.85942] Chose bitmap format 9
dtor     D               dtor.c:184  _al_register_destructor          [   0.85979] added dtor for object 0483A790, func 56B32595
d3d      D          d3d_bmp.cpp:467  _al_d3d_sync_bitmap              [   0.85998] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:473  _al_d3d_sync_bitmap              [   0.86001] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.86123] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.86126] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.86128] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.86131] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.86136] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.86139] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.86141] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.86143] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.86145] Fake format
d3d      D         d3d_disp.cpp:1174 real_choose_bitmap_format        [   0.86147] Alpha doesn't match
d3d      D         d3d_disp.cpp:1181 real_choose_bitmap_format        [   0.86149] Adapter format is 23
d3d      D         d3d_disp.cpp:1184 real_choose_bitmap_format        [   0.86151] Found a format
d3d      I         d3d_disp.cpp:2283 _al_d3d_create_bitmap            [   0.86153] Chose bitmap format 9
dtor     D               dtor.c:184  _al_register_destructor          [   0.86194] added dtor for object 047FF3A0, func 56B32595
d3d      D          d3d_bmp.cpp:467  _al_d3d_sync_bitmap              [   0.86214] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:473  _al_d3d_sync_bitmap              [   0.86216] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.86295] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.86297] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.86298] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.86299] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.86301] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.86302] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.86303] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.86304] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.86306] Fake format
d3d      D         d3d_disp.cpp:1174 real_choose_bitmap_format        [   0.86308] Alpha doesn't match
d3d      D         d3d_disp.cpp:1181 real_choose_bitmap_format        [   0.86309] Adapter format is 23
d3d      D         d3d_disp.cpp:1184 real_choose_bitmap_format        [   0.86310] Found a format
d3d      I         d3d_disp.cpp:2283 _al_d3d_create_bitmap            [   0.86312] Chose bitmap format 9
dtor     D               dtor.c:184  _al_register_destructor          [   0.86336] added dtor for object 04884810, func 56B32595
d3d      D          d3d_bmp.cpp:467  _al_d3d_sync_bitmap              [   0.86351] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:473  _al_d3d_sync_bitmap              [   0.86353] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.86436] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.86439] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.86441] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.86442] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.86447] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.86452] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.86455] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.86457] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.86458] Fake format
d3d      D         d3d_disp.cpp:1174 real_choose_bitmap_format        [   0.86459] Alpha doesn't match
d3d      D         d3d_disp.cpp:1181 real_choose_bitmap_format        [   0.86461] Adapter format is 23
d3d      D         d3d_disp.cpp:1184 real_choose_bitmap_format        [   0.86462] Found a format
d3d      I         d3d_disp.cpp:2283 _al_d3d_create_bitmap            [   0.86464] Chose bitmap format 9
dtor     D               dtor.c:184  _al_register_destructor          [   0.86498] added dtor for object 048886B8, func 56B32595
d3d      D          d3d_bmp.cpp:467  _al_d3d_sync_bitmap              [   0.86515] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:473  _al_d3d_sync_bitmap              [   0.86517] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.86602] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.86604] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.86605] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.86606] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.86608] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.86609] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.86610] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.86611] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.86613] Fake format
d3d      D         d3d_disp.cpp:1174 real_choose_bitmap_format        [   0.86614] Alpha doesn't match
d3d      D         d3d_disp.cpp:1181 real_choose_bitmap_format        [   0.86615] Adapter format is 23
d3d      D         d3d_disp.cpp:1184 real_choose_bitmap_format        [   0.86617] Found a format
d3d      I         d3d_disp.cpp:2283 _al_d3d_create_bitmap            [   0.86618] Chose bitmap format 9
dtor     D               dtor.c:184  _al_register_destructor          [   0.86643] added dtor for object 0488BF50, func 56B32595
d3d      D          d3d_bmp.cpp:467  _al_d3d_sync_bitmap              [   0.86659] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:473  _al_d3d_sync_bitmap              [   0.86661] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.86761] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.86763] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.86765] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.86767] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.86768] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.86769] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.86770] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.86772] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.86773] Fake format
d3d      D         d3d_disp.cpp:1174 real_choose_bitmap_format        [   0.86774] Alpha doesn't match
d3d      D         d3d_disp.cpp:1181 real_choose_bitmap_format        [   0.86775] Adapter format is 23
d3d      D         d3d_disp.cpp:1184 real_choose_bitmap_format        [   0.86777] Found a format
d3d      I         d3d_disp.cpp:2283 _al_d3d_create_bitmap            [   0.86778] Chose bitmap format 9
dtor     D               dtor.c:184  _al_register_destructor          [   0.86811] added dtor for object 04CC0B08, func 56B32595
d3d      D          d3d_bmp.cpp:467  _al_d3d_sync_bitmap              [   0.86828] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:473  _al_d3d_sync_bitmap              [   0.86830] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.86923] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.86924] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.86926] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.86927] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.86928] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.86929] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.86931] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.86932] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.86933] Fake format
d3d      D         d3d_disp.cpp:1174 real_choose_bitmap_format        [   0.86935] Alpha doesn't match
d3d      D         d3d_disp.cpp:1181 real_choose_bitmap_format        [   0.86936] Adapter format is 23
d3d      D         d3d_disp.cpp:1184 real_choose_bitmap_format        [   0.86937] Found a format
d3d      I         d3d_disp.cpp:2283 _al_d3d_create_bitmap            [   0.86939] Chose bitmap format 9
dtor     D               dtor.c:184  _al_register_destructor          [   0.86964] added dtor for object 04880A60, func 56B32595
d3d      D          d3d_bmp.cpp:467  _al_d3d_sync_bitmap              [   0.86978] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:473  _al_d3d_sync_bitmap              [   0.86980] _al_d3d_sync_bitmap (video) ref count == 1
